"","comname","est_year","season","COGy","COGx"
"2064","pollock",1970,"Spring",42.6047331573719,-67.5664112801935
"2065","pollock",1970,"Fall",43.0367457655943,-68.4359604188802
"2066","pollock",1971,"Spring",42.6693454216759,-67.9290178877401
"2067","pollock",1971,"Fall",42.1962817018141,-68.4527826331009
"2068","pollock",1972,"Spring",41.8944033551733,-69.1398491099558
"2069","pollock",1972,"Fall",42.6203648280874,-69.7516299582174
"2070","pollock",1973,"Spring",41.9958592017245,-66.1265251823102
"2071","pollock",1973,"Fall",42.9500772358661,-68.2091630748775
"2072","pollock",1974,"Spring",41.9762409811118,-68.0283047616369
"2073","pollock",1974,"Fall",42.6916699992448,-69.7669038210346
"2074","pollock",1975,"Spring",42.0388282465727,-66.6151397239532
"2075","pollock",1975,"Fall",42.3771572849205,-69.2515645750036
"2076","pollock",1976,"Spring",41.5024360023022,-68.157028154282
"2077","pollock",1976,"Fall",42.0993280766132,-68.7740070650611
"2078","pollock",1977,"Spring",42.5032875104895,-67.5487624308575
"2079","pollock",1977,"Fall",42.529413747711,-69.7215814650108
"2080","pollock",1978,"Spring",42.1367616718025,-66.4283919811593
"2081","pollock",1978,"Fall",42.42921653964,-69.4761200754404
"2082","pollock",1979,"Spring",41.7589146001461,-67.7078394388998
"2083","pollock",1979,"Fall",42.3003505460593,-68.1723518046977
"2084","pollock",1980,"Spring",42.1215859645907,-66.5286744802929
"2085","pollock",1980,"Fall",42.607363517943,-67.7978678769894
"2086","pollock",1981,"Spring",42.3446917515042,-67.751939922992
"2087","pollock",1981,"Fall",41.9533061472845,-65.9097420448844
"2088","pollock",1982,"Spring",42.5936565340296,-68.124255797138
"2089","pollock",1982,"Fall",42.8636897811718,-68.7266186748641
"2090","pollock",1983,"Spring",42.1280525348967,-66.8186312404897
"2091","pollock",1983,"Fall",42.6831896322142,-69.296104679693
"2092","pollock",1984,"Spring",41.8143522949645,-66.510225414062
"2093","pollock",1984,"Fall",43.3824413367584,-66.9714101370686
"2094","pollock",1985,"Spring",42.57807079806,-68.5705820150013
"2095","pollock",1985,"Fall",42.4692158298281,-68.0365372682622
"2096","pollock",1986,"Spring",41.4863443625366,-68.675574876843
"2097","pollock",1986,"Fall",43.3647769708516,-67.1656446666103
"2098","pollock",1987,"Spring",42.3936373908052,-68.848628086657
"2099","pollock",1987,"Fall",42.6624028698841,-67.8067282034619
"2100","pollock",1988,"Spring",41.5537014246498,-69.1565306385729
"2101","pollock",1988,"Fall",42.4922882522202,-67.0084530748449
"2102","pollock",1989,"Spring",42.0884438233683,-66.1992028116111
"2103","pollock",1989,"Fall",42.4404403287586,-69.9739053414634
"2104","pollock",1990,"Spring",41.8010033614037,-67.9451208014504
"2105","pollock",1990,"Fall",42.1324660814003,-69.201259150592
"2106","pollock",1991,"Spring",42.1668034404027,-66.2603297700322
"2107","pollock",1991,"Fall",42.5964478165801,-68.0773992853008
"2108","pollock",1992,"Spring",42.2567713124601,-66.8502486847052
"2109","pollock",1992,"Fall",43.2623135697352,-67.9926647732982
"2110","pollock",1993,"Spring",42.5389514308564,-67.0248886994514
"2111","pollock",1993,"Fall",42.3467560211837,-69.1342949807952
"2112","pollock",1994,"Spring",42.4414567137988,-66.6318254800328
"2113","pollock",1994,"Fall",42.2307449493114,-66.7614243340796
"2114","pollock",1995,"Spring",42.2140947081305,-66.2420473309539
"2115","pollock",1995,"Fall",42.3733538791291,-66.4292444846916
"2116","pollock",1996,"Spring",42.6992008705053,-67.2071251041128
"2117","pollock",1996,"Fall",42.5725955620745,-68.215354763337
"2118","pollock",1997,"Spring",42.3336182753071,-67.6628837759619
"2119","pollock",1997,"Fall",42.6219345340433,-68.9005528406626
"2120","pollock",1998,"Spring",42.5687152898028,-67.9158404104223
"2121","pollock",1998,"Fall",42.3092919422025,-67.904293615832
"2122","pollock",1999,"Spring",42.4746718757663,-68.845427160131
"2123","pollock",1999,"Fall",42.9062744358215,-68.2207509337609
"2124","pollock",2000,"Spring",42.6360761537286,-67.3445201841861
"2125","pollock",2000,"Fall",43.1261564543817,-68.9244283007397
"2126","pollock",2001,"Spring",42.2380074236537,-69.2550346634348
"2127","pollock",2001,"Fall",42.8163659880266,-68.773649665315
"2128","pollock",2002,"Spring",42.394302223811,-68.5975738847181
"2129","pollock",2002,"Fall",42.0858891774699,-66.906909988023
"2130","pollock",2003,"Spring",42.0678987477872,-67.5484887697096
"2131","pollock",2003,"Fall",43.2922849361361,-67.1501653818517
"2132","pollock",2004,"Spring",42.5996804947858,-67.8958314693947
"2133","pollock",2004,"Fall",42.1959778114182,-66.7696257122832
"2134","pollock",2005,"Spring",42.7697831105678,-68.739806469471
"2135","pollock",2005,"Fall",42.4797220849598,-69.1545337729085
"2136","pollock",2006,"Spring",42.3006275864348,-69.3052053099175
"2137","pollock",2006,"Fall",42.7671356859529,-69.8781576453736
"2138","pollock",2007,"Spring",42.3891216637553,-67.9892139371599
"2139","pollock",2007,"Fall",43.3702082158591,-67.4239821446211
"2140","pollock",2008,"Spring",42.4932456195782,-68.3859398431751
"2141","pollock",2008,"Fall",42.8682288807047,-68.9484255098018
"2142","pollock",2009,"Spring",42.1121358119856,-66.4005157994528
"2143","pollock",2009,"Fall",42.3073351566366,-68.1478389140614
"2144","pollock",2010,"Spring",42.2477675415046,-67.5127371050695
"2145","pollock",2010,"Fall",42.8383479726093,-69.3776326856046
"2146","pollock",2011,"Spring",42.6858197230171,-69.971754359099
"2147","pollock",2011,"Fall",42.8103373120416,-69.7449675535926
"2148","pollock",2012,"Spring",42.8069547158805,-69.2229210236122
"2149","pollock",2012,"Fall",42.5617569139495,-67.2495108011017
"2150","pollock",2013,"Spring",42.9282865210706,-69.3174730466863
"2151","pollock",2013,"Fall",42.6541586481522,-68.0165060971305
"2152","pollock",2014,"Spring",42.1719845473941,-66.4660957299326
"2153","pollock",2014,"Fall",43.0518744082358,-67.7687242419874
"2154","pollock",2015,"Spring",42.8407290071741,-68.8644639756812
"2155","pollock",2015,"Fall",42.628742154231,-67.6300466851378
"2156","pollock",2016,"Spring",42.3843615286237,-66.8743667042491
"2157","pollock",2016,"Fall",42.7822006051426,-69.4722593964404
"2158","pollock",2017,"Spring",42.1892814355691,-66.5680700263398
"2159","pollock",2017,"Fall",42.7710408955797,-67.2460195056469
"2160","pollock",2018,"Spring",42.9023142918925,-69.2133566936939
"2161","pollock",2018,"Fall",42.4890460790159,-68.7608837691787
"2162","pollock",2019,"Spring",42.3697715961133,-67.0754520373903
"2163","pollock",2019,"Fall",43.3276321443286,-67.3726080994307
"2164","red hake",1970,"Spring",40.350550062081,-70.1240890268675
"2165","red hake",1970,"Fall",40.7257050542724,-70.5962317249459
"2166","red hake",1971,"Spring",40.0561310519464,-71.0884255719186
"2167","red hake",1971,"Fall",40.7891564825742,-70.2766439444662
"2168","red hake",1972,"Spring",40.3754003440654,-71.2381566443634
"2169","red hake",1972,"Fall",40.8781517098658,-70.482700817737
"2170","red hake",1973,"Spring",40.8086551072055,-70.8049874338462
"2171","red hake",1973,"Fall",41.0636900381241,-69.8448482867249
"2172","red hake",1974,"Spring",40.8043083665858,-70.630440034112
"2173","red hake",1974,"Fall",41.5251107340035,-68.0300687991626
"2174","red hake",1975,"Spring",41.071908276487,-70.0642169986064
"2175","red hake",1975,"Fall",41.0779834078638,-68.1931919447316
"2176","red hake",1976,"Spring",40.8275224248732,-71.0286571393621
"2177","red hake",1976,"Fall",40.9466603080869,-68.9046701998974
"2178","red hake",1977,"Spring",40.5638535987158,-71.0436046573758
"2179","red hake",1977,"Fall",41.6335443306765,-69.7218302064233
"2180","red hake",1978,"Spring",39.9122579072943,-71.756009550244
"2181","red hake",1978,"Fall",41.7828872043604,-69.0869493757384
"2182","red hake",1979,"Spring",41.8703451362857,-69.7024825942531
"2183","red hake",1979,"Fall",41.3096125948701,-69.5184562937398
"2184","red hake",1980,"Spring",40.9611151246422,-70.386912030074
"2185","red hake",1980,"Fall",41.3305686941195,-69.6919137849208
"2186","red hake",1981,"Spring",41.3551764506388,-69.3941889494908
"2187","red hake",1981,"Fall",41.4800163114084,-69.4204176394117
"2188","red hake",1982,"Spring",40.3174823527528,-71.6114640053916
"2189","red hake",1982,"Fall",40.8840211960058,-69.8317698768591
"2190","red hake",1983,"Spring",41.4631213318701,-69.5647466063892
"2191","red hake",1983,"Fall",41.0287943859054,-70.3072191152784
"2192","red hake",1984,"Spring",41.4359486630379,-69.7430477249598
"2193","red hake",1984,"Fall",41.8805172775575,-69.7636071122597
"2194","red hake",1985,"Spring",41.5101334350833,-69.5232536741385
"2195","red hake",1985,"Fall",41.6504899352429,-69.2213365143225
"2196","red hake",1986,"Spring",41.3332838647453,-69.0666318583207
"2197","red hake",1986,"Fall",41.7998733985213,-68.4796855701428
"2198","red hake",1987,"Spring",41.6170343489001,-69.5197989681952
"2199","red hake",1987,"Fall",42.0017526496807,-69.6257532893435
"2200","red hake",1988,"Spring",41.6571215122791,-70.0199410794925
"2201","red hake",1988,"Fall",41.8067843681938,-69.6656738718387
"2202","red hake",1989,"Spring",41.8571852002056,-68.6923642015389
"2203","red hake",1989,"Fall",41.5800587347374,-68.8291922261752
"2204","red hake",1990,"Spring",41.2715074391083,-69.4683492401788
"2205","red hake",1990,"Fall",41.6348545649744,-69.6808752662394
"2206","red hake",1991,"Spring",41.4565317643758,-69.3168057330778
"2207","red hake",1991,"Fall",41.3243771352862,-70.2525808832324
"2208","red hake",1992,"Spring",41.8681519775418,-69.2850229297784
"2209","red hake",1992,"Fall",41.716474888207,-68.833990329133
"2210","red hake",1993,"Spring",42.2614197451686,-69.4105754755736
"2211","red hake",1993,"Fall",41.5784850374237,-68.5355986473255
"2212","red hake",1994,"Spring",41.5728839575608,-69.2585599483
"2213","red hake",1994,"Fall",41.623933434407,-69.1623129090161
"2214","red hake",1995,"Spring",41.8709038135039,-68.7467786394095
"2215","red hake",1995,"Fall",42.263477973471,-69.237555613115
"2216","red hake",1996,"Spring",41.7445203382384,-68.4991193637305
"2217","red hake",1996,"Fall",42.0315851774004,-69.3844441425946
"2218","red hake",1997,"Spring",41.6316673124264,-68.947817305944
"2219","red hake",1997,"Fall",41.7980065898895,-70.5223096622699
"2220","red hake",1998,"Spring",42.4129662528316,-69.479090756952
"2221","red hake",1998,"Fall",42.0726472754017,-68.7570507812181
"2222","red hake",1999,"Spring",42.0367896230594,-69.3740769054986
"2223","red hake",1999,"Fall",42.3849674049099,-69.5667967420163
"2224","red hake",2000,"Spring",42.3908679642262,-68.843363747218
"2225","red hake",2000,"Fall",42.2517820536186,-69.3379906995957
"2226","red hake",2001,"Spring",42.190930861165,-69.7193970778976
"2227","red hake",2001,"Fall",42.0824845950924,-69.0658270168665
"2228","red hake",2002,"Spring",42.2229310871838,-68.9435066949949
"2229","red hake",2002,"Fall",42.1580960556952,-68.9774663989533
"2230","red hake",2003,"Spring",41.7890419472825,-68.1899411048488
"2231","red hake",2003,"Fall",41.9828707386319,-68.9018501002976
"2232","red hake",2004,"Spring",42.4725179943555,-68.9317118613279
"2233","red hake",2004,"Fall",41.711459816025,-68.8765519753979
"2234","red hake",2005,"Spring",41.4777100849193,-68.1549184151879
"2235","red hake",2005,"Fall",41.4404920732299,-69.3800594649796
"2236","red hake",2006,"Spring",41.6093475267178,-68.6544427414326
"2237","red hake",2006,"Fall",41.621136316907,-68.5214449507496
"2238","red hake",2007,"Spring",41.5836057870958,-68.3431767704289
"2239","red hake",2007,"Fall",41.9623167728174,-68.2866808706141
"2240","red hake",2008,"Spring",42.3422533565761,-69.4065071147676
"2241","red hake",2008,"Fall",41.7121018413598,-69.2836112979646
"2242","red hake",2009,"Spring",41.3906115649325,-68.0040811171944
"2243","red hake",2009,"Fall",41.693998553131,-68.5718717189516
"2244","red hake",2010,"Spring",41.7661245723955,-68.3164156124432
"2245","red hake",2010,"Fall",41.3181937960835,-69.0784900541537
"2246","red hake",2011,"Spring",41.1294461796438,-67.7999348395248
"2247","red hake",2011,"Fall",41.7694541814732,-68.6490297136272
"2248","red hake",2012,"Spring",41.226553594109,-69.3467756936854
"2249","red hake",2012,"Fall",41.8503023269282,-68.9130926381982
"2250","red hake",2013,"Spring",41.5483106399901,-67.7116389801562
"2251","red hake",2013,"Fall",42.0720102478605,-68.6746748135128
"2252","red hake",2014,"Spring",42.1495378658088,-68.8156812649001
"2253","red hake",2014,"Fall",42.2941109966683,-69.0211695807942
"2254","red hake",2015,"Spring",42.1187375916796,-68.3413813128818
"2255","red hake",2015,"Fall",42.3066736589354,-68.6802923045812
"2256","red hake",2016,"Spring",42.234058547361,-68.9010725140345
"2257","red hake",2016,"Fall",42.1769980989205,-68.86687140332
"2258","red hake",2017,"Spring",42.2327739445133,-68.5478625864665
"2259","red hake",2017,"Fall",42.5305750579131,-68.5214830749897
"2260","red hake",2018,"Spring",42.1847684803845,-68.3384061291927
"2261","red hake",2018,"Fall",42.1134636032401,-69.1173335163903
"2262","red hake",2019,"Spring",42.2097596080176,-68.7267721696488
"2263","red hake",2019,"Fall",42.1651694112475,-68.9466630393705
"2264","scup",1970,"Spring",38.4553418507484,-73.2449481844281
"2265","scup",1970,"Fall",40.4826155586546,-71.062425709203
"2266","scup",1971,"Spring",36.620368575183,-74.6656608482994
"2267","scup",1971,"Fall",40.0308471315707,-72.2115785417076
"2268","scup",1972,"Spring",37.3770966321319,-74.5867396841402
"2269","scup",1972,"Fall",39.8418656511307,-72.1864191077051
"2270","scup",1973,"Spring",36.7233537851641,-74.6597995683928
"2271","scup",1973,"Fall",40.87159248757,-71.0912191332326
"2272","scup",1974,"Spring",38.5646043095461,-73.548290750261
"2273","scup",1974,"Fall",40.3076848379779,-71.1840771708835
"2274","scup",1975,"Spring",37.8882013817878,-74.1046882204082
"2275","scup",1975,"Fall",40.0932625869205,-72.112998075759
"2276","scup",1976,"Spring",38.964863842167,-73.2591977586148
"2277","scup",1976,"Fall",37.9995162916199,-73.7422385321723
"2278","scup",1977,"Spring",36.8925181347072,-74.7227462008884
"2279","scup",1977,"Fall",40.6910925451488,-71.6873585332452
"2280","scup",1978,"Spring",36.9638162374599,-74.7517122770767
"2281","scup",1978,"Fall",40.8380523156353,-71.3302929256247
"2282","scup",1979,"Spring",37.9320838879331,-73.9292498583576
"2283","scup",1979,"Fall",40.9548032985315,-70.5612727376266
"2284","scup",1980,"Spring",37.6317622801797,-74.3602834298589
"2285","scup",1980,"Fall",40.8805260559466,-71.5847746233994
"2286","scup",1981,"Spring",38.4491211841326,-73.2804571009745
"2287","scup",1981,"Fall",40.613546285341,-71.8096741484027
"2288","scup",1982,"Spring",39.4240282667932,-72.3115255857172
"2289","scup",1982,"Fall",40.6847051402114,-71.557134902817
"2290","scup",1983,"Spring",37.3642835943819,-74.2947777841286
"2291","scup",1983,"Fall",40.6614527508913,-71.7680037308378
"2292","scup",1984,"Spring",37.7363237950483,-74.2267934057257
"2293","scup",1984,"Fall",38.6920857055355,-73.5992940554768
"2294","scup",1985,"Spring",37.6696445787184,-74.4762480465305
"2295","scup",1985,"Fall",39.4571749032833,-72.6806180308343
"2296","scup",1986,"Spring",39.2363225970978,-72.6698959135002
"2297","scup",1986,"Fall",38.0344139381276,-74.1703638494728
"2298","scup",1987,"Spring",37.128354318875,-74.1376192843892
"2299","scup",1987,"Fall",40.9351917027626,-70.7998901456082
"2300","scup",1988,"Spring",38.3188633625483,-73.6079010763039
"2301","scup",1988,"Fall",41.0399421808279,-70.5019971982571
"2302","scup",1989,"Spring",38.3854928756957,-73.4509712103734
"2303","scup",1989,"Fall",37.6761739234275,-75.0975495274559
"2304","scup",1990,"Spring",37.530301638481,-74.4356289195848
"2305","scup",1990,"Fall",39.258160893042,-73.0977715115009
"2306","scup",1991,"Spring",38.6022042079956,-73.3531264956454
"2307","scup",1991,"Fall",38.8526593299839,-73.5986132403538
"2308","scup",1992,"Spring",38.5518303274095,-73.467945497916
"2309","scup",1992,"Fall",40.7646363090612,-71.2823823607275
"2310","scup",1993,"Spring",37.4960672961879,-74.4716864668938
"2311","scup",1993,"Fall",41.2785463703939,-71.1867111887739
"2312","scup",1994,"Spring",38.5999255901168,-73.2836819977423
"2313","scup",1994,"Fall",40.8209246864509,-71.9118985103578
"2314","scup",1995,"Spring",38.9438366570554,-73.1721989876513
"2315","scup",1995,"Fall",37.8636795710904,-74.1163026842245
"2316","scup",1996,"Spring",36.9827660644073,-74.6577064847212
"2317","scup",1996,"Fall",40.8021817253937,-71.5831776988189
"2318","scup",1997,"Spring",39.4599860005073,-72.8133561110773
"2319","scup",1997,"Fall",36.026231800112,-75.084005237402
"2320","scup",1998,"Spring",38.1280779002586,-73.7758081481945
"2321","scup",1998,"Fall",37.3004400353067,-74.3329588138374
"2322","scup",1999,"Spring",38.0621433459698,-73.9308585094437
"2323","scup",1999,"Fall",39.2305986412704,-73.3073494101805
"2324","scup",2000,"Spring",38.8226624752503,-73.0345671171014
"2325","scup",2000,"Fall",39.8487173210828,-71.892202755349
"2326","scup",2001,"Spring",38.7373041343312,-73.1903710489619
"2327","scup",2001,"Fall",40.9449677171712,-71.1026719800521
"2328","scup",2002,"Spring",39.2369591503233,-72.8104644459607
"2329","scup",2002,"Fall",37.9936830132357,-74.0961406011996
"2330","scup",2003,"Spring",38.5504257224062,-73.3284483400964
"2331","scup",2003,"Fall",39.8792518735808,-72.0268368126716
"2332","scup",2004,"Spring",38.4501913453233,-73.3597518515265
"2333","scup",2004,"Fall",41.0546844891374,-71.1941669432805
"2334","scup",2005,"Spring",38.547145546385,-73.4350503224159
"2335","scup",2005,"Fall",41.1682559894737,-70.9253147242105
"2336","scup",2006,"Spring",39.650191810169,-72.8841942909062
"2337","scup",2006,"Fall",39.9304364725776,-72.5210461005099
"2338","scup",2007,"Spring",39.3609259623428,-72.5462709977309
"2339","scup",2007,"Fall",38.8170240398943,-73.9685587772081
"2340","scup",2008,"Spring",39.6020711029986,-72.6746978063711
"2341","scup",2008,"Fall",36.290158650005,-75.2972026509425
"2342","scup",2009,"Spring",39.1022318269925,-72.7867897842871
"2343","scup",2009,"Fall",38.4621668432202,-73.7945466885702
"2344","scup",2010,"Spring",39.1094292205257,-72.7492748043246
"2345","scup",2010,"Fall",40.5747934344496,-71.0848284277097
"2346","scup",2011,"Spring",38.8734664516629,-72.9929158608097
"2347","scup",2011,"Fall",39.1488444976314,-72.165088661238
"2348","scup",2012,"Spring",40.0968178583216,-72.3513460713311
"2349","scup",2012,"Fall",40.0381619952036,-72.1865368983843
"2350","scup",2013,"Spring",39.1253434125696,-72.8582065178238
"2351","scup",2013,"Fall",40.9412676838363,-70.5000791016268
"2352","scup",2014,"Spring",39.6891168322402,-72.4547367920284
"2353","scup",2014,"Fall",41.0002721474971,-71.0412631773361
"2354","scup",2015,"Spring",39.4738552634893,-72.4219413280254
"2355","scup",2015,"Fall",39.8176513211884,-71.8488224759009
"2356","scup",2016,"Spring",40.1542186030164,-71.7635163686464
"2357","scup",2016,"Fall",40.9681088381353,-70.8507418584329
"2358","scup",2017,"Spring",39.3281230968833,-72.5880378946327
"2359","scup",2017,"Fall",43.50150790625,-68.43689696875
"2360","scup",2018,"Spring",39.2917877155934,-72.5597039781066
"2361","scup",2018,"Fall",40.6569264671605,-72.3573230278986
"2362","scup",2019,"Spring",40.1010216976851,-71.8217546490478
"2363","scup",2019,"Fall",40.8532275890426,-71.2490188093972
"2364","sea raven",1970,"Spring",41.5956746863788,-68.0972963280967
"2365","sea raven",1970,"Fall",41.4442936035615,-67.2918943418976
"2366","sea raven",1971,"Spring",40.9731859728067,-68.0854729452245
"2367","sea raven",1971,"Fall",41.0716975571398,-68.5411183583089
"2368","sea raven",1972,"Spring",41.3911558239482,-68.4190997584541
"2369","sea raven",1972,"Fall",41.3719898535073,-68.9036405513571
"2370","sea raven",1973,"Spring",41.5889156628217,-67.1932855159185
"2371","sea raven",1973,"Fall",41.6289968455071,-68.4771944048637
"2372","sea raven",1974,"Spring",41.3950012460963,-67.6771109594061
"2373","sea raven",1974,"Fall",41.5939703548627,-67.5357027165602
"2374","sea raven",1975,"Spring",41.3983174696868,-68.3886044490046
"2375","sea raven",1975,"Fall",41.465919570003,-67.5548514128204
"2376","sea raven",1976,"Spring",41.236241632411,-67.9417265124847
"2377","sea raven",1976,"Fall",41.5930087977809,-67.7585242745169
"2378","sea raven",1977,"Spring",41.7320581242863,-68.497436944804
"2379","sea raven",1977,"Fall",42.0449440706392,-67.3072298806607
"2380","sea raven",1978,"Spring",41.486399323402,-69.0792804480419
"2381","sea raven",1978,"Fall",42.0324115406437,-67.6041312358443
"2382","sea raven",1979,"Spring",41.8788552167924,-69.259452579857
"2383","sea raven",1979,"Fall",41.6589292542194,-68.4441782457882
"2384","sea raven",1980,"Spring",42.108744382838,-69.2136592539784
"2385","sea raven",1980,"Fall",41.9400575384048,-69.0729860052078
"2386","sea raven",1981,"Spring",42.2292237925079,-68.7958513084241
"2387","sea raven",1981,"Fall",42.2206959691221,-68.5276634630496
"2388","sea raven",1982,"Spring",41.6643338450489,-68.7727849875379
"2389","sea raven",1982,"Fall",41.1572119525875,-69.6126358446583
"2390","sea raven",1983,"Spring",41.8794318647239,-69.2115103376748
"2391","sea raven",1983,"Fall",41.6038500337399,-69.6925368619034
"2392","sea raven",1984,"Spring",42.0218752639317,-69.5143519307446
"2393","sea raven",1984,"Fall",42.0874804040252,-68.4230479748798
"2394","sea raven",1985,"Spring",41.7517606347691,-69.5878183171855
"2395","sea raven",1985,"Fall",42.4972359633642,-69.9235152155466
"2396","sea raven",1986,"Spring",41.6759285161112,-69.0209835530576
"2397","sea raven",1986,"Fall",42.022918256602,-67.8702588295921
"2398","sea raven",1987,"Spring",42.0194920271098,-68.5484019663651
"2399","sea raven",1987,"Fall",41.9149479195953,-67.3781033333526
"2400","sea raven",1988,"Spring",41.9959788187218,-68.5406956379782
"2401","sea raven",1988,"Fall",42.7836724968377,-68.3791119721426
"2402","sea raven",1989,"Spring",41.8074428593328,-69.2877804623581
"2403","sea raven",1989,"Fall",42.1572469077586,-68.4134806961479
"2404","sea raven",1990,"Spring",42.3840082665809,-68.7867195112045
"2405","sea raven",1990,"Fall",41.7586405190369,-68.7065396965617
"2406","sea raven",1991,"Spring",41.7410121773991,-68.2003695468853
"2407","sea raven",1991,"Fall",41.9825140136257,-68.2267027101842
"2408","sea raven",1992,"Spring",41.8714199753232,-68.0553840318408
"2409","sea raven",1992,"Fall",42.1858593531122,-67.3066243849003
"2410","sea raven",1993,"Spring",42.0238838364426,-67.9357279792024
"2411","sea raven",1993,"Fall",42.1424201887246,-68.1128796225507
"2412","sea raven",1994,"Spring",42.27619039675,-68.0320264785244
"2413","sea raven",1994,"Fall",41.972352318199,-67.8724798151478
"2414","sea raven",1995,"Spring",41.9023728327998,-67.9842512410366
"2415","sea raven",1995,"Fall",42.1757241653323,-67.3009251608254
"2416","sea raven",1996,"Spring",41.79646007972,-67.399161002551
"2417","sea raven",1996,"Fall",41.7515240556828,-67.7001345157642
"2418","sea raven",1997,"Spring",42.132970875085,-68.130309844199
"2419","sea raven",1997,"Fall",41.8258626893723,-67.912982574119
"2420","sea raven",1998,"Spring",42.0317221630402,-68.7216740467907
"2421","sea raven",1998,"Fall",41.7582626763063,-67.6972945613441
"2422","sea raven",1999,"Spring",41.5938148019048,-68.6867141820106
"2423","sea raven",1999,"Fall",41.9833849763903,-69.4457357205988
"2424","sea raven",2000,"Spring",41.6356729932318,-68.7860167893783
"2425","sea raven",2000,"Fall",42.0750391973346,-68.8742455004686
"2426","sea raven",2001,"Spring",41.8452805551501,-68.990313315271
"2427","sea raven",2001,"Fall",41.902171820132,-68.1673813945147
"2428","sea raven",2002,"Spring",42.2183938553415,-67.9928976599652
"2429","sea raven",2002,"Fall",41.81720811898,-68.2647963912508
"2430","sea raven",2003,"Spring",41.805039479114,-68.1477741647333
"2431","sea raven",2003,"Fall",41.478664252313,-69.0789718657779
"2432","sea raven",2004,"Spring",42.262555816711,-67.262014980589
"2433","sea raven",2004,"Fall",41.6593008714879,-68.9148948742927
"2434","sea raven",2005,"Spring",41.7679556108126,-67.8246393216225
"2435","sea raven",2005,"Fall",41.2826483315527,-69.0686237256006
"2436","sea raven",2006,"Spring",42.3394078286746,-67.4970604148014
"2437","sea raven",2006,"Fall",41.8613162355147,-66.8294713087563
"2438","sea raven",2007,"Spring",42.1295740672175,-67.2116703580261
"2439","sea raven",2007,"Fall",41.9442756751795,-68.5796010131213
"2440","sea raven",2008,"Spring",41.7848882130454,-67.4486134264269
"2441","sea raven",2008,"Fall",41.8249343639321,-68.512600225691
"2442","sea raven",2009,"Spring",41.8332681849027,-68.5817528073796
"2443","sea raven",2009,"Fall",42.1481897316262,-69.4723983833275
"2444","sea raven",2010,"Spring",43.022959797263,-67.2741360484129
"2445","sea raven",2010,"Fall",42.8802596229589,-67.6581694207083
"2446","sea raven",2011,"Spring",42.2550724445454,-68.038372633485
"2447","sea raven",2011,"Fall",42.105005276267,-68.4467846661228
"2448","sea raven",2012,"Spring",42.4301759848585,-68.3024045932999
"2449","sea raven",2012,"Fall",41.3747187227,-69.0606956820309
"2450","sea raven",2013,"Spring",41.8644694023877,-67.3814815232424
"2451","sea raven",2013,"Fall",42.0373385545454,-68.3912210357552
"2452","sea raven",2014,"Spring",41.9767203877761,-67.3817330185585
"2453","sea raven",2014,"Fall",42.1078302761912,-67.5600700498327
"2454","sea raven",2015,"Spring",42.1802540872563,-67.4890154104298
"2455","sea raven",2015,"Fall",41.9025068539182,-67.0093556733825
"2456","sea raven",2016,"Spring",42.1132700963999,-68.3374630635808
"2457","sea raven",2016,"Fall",42.0087718483022,-67.2336583374399
"2458","sea raven",2017,"Spring",41.6452593733647,-68.0177309775371
"2459","sea raven",2017,"Fall",42.0149594650958,-68.1558415409683
"2460","sea raven",2018,"Spring",41.8634533027404,-67.4002158813094
"2461","sea raven",2018,"Fall",42.0027813856846,-67.217657581837
"2462","sea raven",2019,"Spring",42.2516045262137,-67.2332091325238
"2463","sea raven",2019,"Fall",42.2375235254831,-67.0268349837903
"2464","silver hake",1970,"Spring",41.9963637977363,-68.0101963584112
"2465","silver hake",1970,"Fall",41.5829364857472,-69.5722689407168
"2466","silver hake",1971,"Spring",38.9241099331471,-71.977084596204
"2467","silver hake",1971,"Fall",41.1808012462662,-70.2859266227198
"2468","silver hake",1972,"Spring",40.6939136451695,-70.4038765108923
"2469","silver hake",1972,"Fall",41.4608881912752,-70.1172895458827
"2470","silver hake",1973,"Spring",40.1400342672814,-70.9994192246349
"2471","silver hake",1973,"Fall",41.496440829936,-69.6172787823124
"2472","silver hake",1974,"Spring",40.7845935916473,-70.3273883350654
"2473","silver hake",1974,"Fall",42.2632690211427,-68.6113547772719
"2474","silver hake",1975,"Spring",41.2603282710086,-70.0251119061674
"2475","silver hake",1975,"Fall",42.1866761304251,-69.6699150131332
"2476","silver hake",1976,"Spring",41.2481370709118,-70.4577354082314
"2477","silver hake",1976,"Fall",42.0453723187498,-68.6223598918969
"2478","silver hake",1977,"Spring",40.9999505248548,-70.018988997839
"2479","silver hake",1977,"Fall",41.9269667519211,-69.3604708366554
"2480","silver hake",1978,"Spring",39.548290793367,-71.3451133465806
"2481","silver hake",1978,"Fall",41.7424293383208,-69.4066746075555
"2482","silver hake",1979,"Spring",40.7479890644931,-70.164598398357
"2483","silver hake",1979,"Fall",42.1657065549485,-69.2192362225169
"2484","silver hake",1980,"Spring",40.7828186514348,-69.9725417162461
"2485","silver hake",1980,"Fall",41.99255225973,-68.7904688648525
"2486","silver hake",1981,"Spring",40.6231939407054,-69.5337917921839
"2487","silver hake",1981,"Fall",41.925386715107,-68.2690386922051
"2488","silver hake",1982,"Spring",40.637095564062,-71.0790148564369
