"Common Name","Year","Center of Latitude","Center of Longitude","Slope (lat)","Slope (lon)"
"northern shortfin squid",1975,40.8752595492458,-70.1222372399916,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1976,40.4263376144155,-70.2853757096489,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1977,40.3247105991425,-69.8395250558439,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1978,41.0692256845061,-68.9067247028296,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1979,41.1951385208901,-69.3070300874078,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1980,40.1824808112133,-70.5247104643092,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1981,39.7548401280429,-71.460619972915,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1982,39.7242474446591,-71.5247026781695,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1983,38.8668829516237,-72.8784914527823,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1984,39.0237236664951,-72.5007803711648,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1985,40.5558768345589,-70.9352943296039,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1986,39.0835135533838,-72.3136267435796,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1987,39.5862596010721,-71.3798206026956,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1988,42.1040998485326,-68.4796640522405,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1989,42.5258526171335,-68.4977539424904,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1990,39.5594920981097,-71.2032561673913,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1991,40.1673170059281,-71.0422348244686,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1992,38.9676117224326,-72.0809586366538,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1993,40.0502637456324,-70.6101108844636,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1994,38.5866424899003,-72.1493901137967,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1995,38.6842879369743,-72.9175442056204,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1996,39.1066905743482,-72.3264836714116,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1997,39.4721394082082,-71.7738550899477,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1998,39.3427829181057,-72.152400929445,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",1999,41.4730233048738,-70.3697240713359,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2000,37.7827765676657,-72.9676616618289,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2001,39.161891244963,-72.0404814893423,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2002,40.0350259812851,-70.7702949784693,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2003,39.1104377640628,-71.4211255171543,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2004,39.3353236845956,-71.9247902110489,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2005,38.3410683400413,-72.9265117974163,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2006,40.4889065106981,-70.6885133614897,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2007,38.2006338484258,-72.9200393955044,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2008,39.8644689687255,-71.4973836709418,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2009,38.3132373816054,-72.6179636919517,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2010,37.6992207198008,-73.3396862880229,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2011,38.634772331109,-72.1481270516975,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2012,38.4251851531358,-72.8172154111916,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2013,37.7006613414667,-73.2578037040988,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2014,39.0841706783481,-71.7368767981038,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2015,38.9545652480484,-72.151185742747,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2016,38.6448651021744,-72.5966279572496,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2017,40.6948906283095,-68.5193819681374,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2018,38.0137808244395,-73.1706084870531,-0.0389909443594834,-0.0343866748663737
"northern shortfin squid",2019,39.2426605296361,-71.0955497296547,-0.0389909443594834,-0.0343866748663737
"ocean pout",1970,40.8184775241348,-70.803923976962,0.0157830383281368,0.028391590119906
"ocean pout",1971,40.8222663699813,-71.0803984955219,0.0157830383281368,0.028391590119906
"ocean pout",1972,41.0741251842807,-70.8140302173676,0.0157830383281368,0.028391590119906
"ocean pout",1973,40.7771043456695,-71.1152596456108,0.0157830383281368,0.028391590119906
"ocean pout",1974,41.2068159917594,-69.8622849850065,0.0157830383281368,0.028391590119906
"ocean pout",1975,41.0716543259918,-70.9327483239458,0.0157830383281368,0.028391590119906
"ocean pout",1976,41.3264311683233,-70.772296386426,0.0157830383281368,0.028391590119906
"ocean pout",1977,41.0273075999892,-70.8743421041627,0.0157830383281368,0.028391590119906
"ocean pout",1978,40.9730884831105,-71.1322006947797,0.0157830383281368,0.028391590119906
"ocean pout",1979,41.0092750108077,-70.5337273769589,0.0157830383281368,0.028391590119906
"ocean pout",1980,40.9506109270659,-70.8894265013514,0.0157830383281368,0.028391590119906
"ocean pout",1981,40.7952117503252,-71.619048744834,0.0157830383281368,0.028391590119906
"ocean pout",1982,40.9559934568862,-71.3181395113112,0.0157830383281368,0.028391590119906
"ocean pout",1983,41.1648508202274,-70.4699909613917,0.0157830383281368,0.028391590119906
"ocean pout",1984,41.2311188169741,-70.8065639235219,0.0157830383281368,0.028391590119906
"ocean pout",1985,41.2197210801167,-70.8677318564865,0.0157830383281368,0.028391590119906
"ocean pout",1986,40.9787240109639,-70.6483150741617,0.0157830383281368,0.028391590119906
"ocean pout",1987,40.9472112023073,-71.3087281297276,0.0157830383281368,0.028391590119906
"ocean pout",1988,41.2903830588609,-70.0042951344983,0.0157830383281368,0.028391590119906
"ocean pout",1989,41.0864606230387,-69.8759548404284,0.0157830383281368,0.028391590119906
"ocean pout",1990,41.1803634207345,-70.0422130731887,0.0157830383281368,0.028391590119906
"ocean pout",1991,41.1581310549251,-69.2106149918418,0.0157830383281368,0.028391590119906
"ocean pout",1992,41.3305861826822,-69.000566496585,0.0157830383281368,0.028391590119906
"ocean pout",1993,40.8732448266901,-70.1908771422845,0.0157830383281368,0.028391590119906
"ocean pout",1994,41.590593981585,-69.5294869389028,0.0157830383281368,0.028391590119906
"ocean pout",1995,41.5023854498461,-70.0047717575637,0.0157830383281368,0.028391590119906
"ocean pout",1996,41.0092013537129,-71.3799582414732,0.0157830383281368,0.028391590119906
"ocean pout",1997,40.974221721356,-71.0162481632699,0.0157830383281368,0.028391590119906
"ocean pout",1998,40.9124554072972,-71.0023849658742,0.0157830383281368,0.028391590119906
"ocean pout",1999,41.594323475594,-69.9200232798993,0.0157830383281368,0.028391590119906
"ocean pout",2000,41.1511956705378,-70.7403035767328,0.0157830383281368,0.028391590119906
"ocean pout",2001,41.2480127386645,-70.7871178964407,0.0157830383281368,0.028391590119906
"ocean pout",2002,41.6593218816,-69.7173207766159,0.0157830383281368,0.028391590119906
"ocean pout",2003,41.2527457100107,-71.0453454599959,0.0157830383281368,0.028391590119906
"ocean pout",2004,41.6602564174551,-69.9577797350986,0.0157830383281368,0.028391590119906
"ocean pout",2005,40.7922535606113,-70.44148591518,0.0157830383281368,0.028391590119906
"ocean pout",2006,41.4514804142042,-70.7595013573092,0.0157830383281368,0.028391590119906
"ocean pout",2007,41.514648186986,-69.4179337872936,0.0157830383281368,0.028391590119906
"ocean pout",2008,40.989680459819,-67.8875185699464,0.0157830383281368,0.028391590119906
"ocean pout",2009,41.2171051141387,-68.8756935391047,0.0157830383281368,0.028391590119906
"ocean pout",2010,41.0361999627328,-68.0718917965965,0.0157830383281368,0.028391590119906
"ocean pout",2011,41.0665732171231,-69.1358097858547,0.0157830383281368,0.028391590119906
"ocean pout",2012,41.0787435453515,-70.2289446055295,0.0157830383281368,0.028391590119906
"ocean pout",2013,41.2093452201332,-71.07784207232,0.0157830383281368,0.028391590119906
"ocean pout",2014,41.5513445474378,-70.9607828587758,0.0157830383281368,0.028391590119906
"ocean pout",2015,42.1025270819893,-69.6571598122458,0.0157830383281368,0.028391590119906
"ocean pout",2016,42.1863559454311,-69.6495261233119,0.0157830383281368,0.028391590119906
"ocean pout",2017,42.2743761466717,-69.9340486140469,0.0157830383281368,0.028391590119906
"ocean pout",2018,42.199345553676,-70.1849656387517,0.0157830383281368,0.028391590119906
"ocean pout",2019,41.7122169470433,-68.9892229692421,0.0157830383281368,0.028391590119906
"pollock",1970,42.6532362335458,-67.6640376163419,0.0104360290719504,-0.00221513219782396
"pollock",1971,42.2774801013431,-68.3628817227848,0.0104360290719504,-0.00221513219782396
"pollock",1972,42.1309938599929,-69.3392282025518,0.0104360290719504,-0.00221513219782396
"pollock",1973,42.1573458349501,-66.4789794112864,0.0104360290719504,-0.00221513219782396
"pollock",1974,42.5166888806102,-69.3416736436727,0.0104360290719504,-0.00221513219782396
"pollock",1975,42.0866530365574,-66.9878138090028,0.0104360290719504,-0.00221513219782396
"pollock",1976,41.9943076929035,-68.6654524959197,0.0104360290719504,-0.00221513219782396
"pollock",1977,42.5278366541911,-69.5904206403705,0.0104360290719504,-0.00221513219782396
"pollock",1978,42.2727493590943,-67.8455456708895,0.0104360290719504,-0.00221513219782396
"pollock",1979,42.0727996625643,-67.9771298213227,0.0104360290719504,-0.00221513219782396
"pollock",1980,42.2261285511187,-66.8018134089639,0.0104360290719504,-0.00221513219782396
"pollock",1981,42.0226539281424,-66.2361524528566,0.0104360290719504,-0.00221513219782396
"pollock",1982,42.6159932265353,-68.1740822333972,0.0104360290719504,-0.00221513219782396
"pollock",1983,42.550589253076,-68.704333892025,0.0104360290719504,-0.00221513219782396
"pollock",1984,42.0204999471985,-66.5708547184957,0.0104360290719504,-0.00221513219782396
"pollock",1985,42.5765443501697,-68.5630932297832,0.0104360290719504,-0.00221513219782396
"pollock",1986,41.694827173269,-68.5079912793024,0.0104360290719504,-0.00221513219782396
"pollock",1987,42.4618747938175,-68.5840980492737,0.0104360290719504,-0.00221513219782396
"pollock",1988,42.4468903485391,-67.1123520594385,0.0104360290719504,-0.00221513219782396
"pollock",1989,42.1179811004121,-66.5159515084734,0.0104360290719504,-0.00221513219782396
"pollock",1990,42.0044479053969,-68.7161109557462,0.0104360290719504,-0.00221513219782396
"pollock",1991,42.1871964905967,-66.346576889477,0.0104360290719504,-0.00221513219782396
"pollock",1992,42.6090636436352,-67.2504948445364,0.0104360290719504,-0.00221513219782396
"pollock",1993,42.4831446565707,-67.6373859511815,0.0104360290719504,-0.00221513219782396
"pollock",1994,42.2809809270512,-66.730526556906,0.0104360290719504,-0.00221513219782396
"pollock",1995,42.274420189161,-66.3129553877768,0.0104360290719504,-0.00221513219782396
"pollock",1996,42.6162720325928,-67.8675343320091,0.0104360290719504,-0.00221513219782396
"pollock",1997,42.3775287426475,-67.8513803501127,0.0104360290719504,-0.00221513219782396
"pollock",1998,42.454738670264,-67.9107673719848,0.0104360290719504,-0.00221513219782396
"pollock",1999,42.839489933443,-68.3174109047318,0.0104360290719504,-0.00221513219782396
"pollock",2000,42.9468227865896,-68.3462970905311,0.0104360290719504,-0.00221513219782396
"pollock",2001,42.61754809834,-68.9391316955791,0.0104360290719504,-0.00221513219782396
"pollock",2002,42.0943158872337,-66.9531036693032,0.0104360290719504,-0.00221513219782396
"pollock",2003,43.2251192974085,-67.1720160405901,0.0104360290719504,-0.00221513219782396
"pollock",2004,42.2044572243994,-66.79328065467,0.0104360290719504,-0.00221513219782396
"pollock",2005,42.5454657551282,-69.0605339154993,0.0104360290719504,-0.00221513219782396
"pollock",2006,42.5279086762261,-69.5843456535373,0.0104360290719504,-0.00221513219782396
"pollock",2007,42.6188247803371,-67.8568754558517,0.0104360290719504,-0.00221513219782396
"pollock",2008,42.6026991356021,-68.5501232622975,0.0104360290719504,-0.00221513219782396
"pollock",2009,42.1153137961983,-66.4289634629561,0.0104360290719504,-0.00221513219782396
"pollock",2010,42.7115787070871,-68.9773291357937,0.0104360290719504,-0.00221513219782396
"pollock",2011,42.7137425661725,-69.9208978299173,0.0104360290719504,-0.00221513219782396
"pollock",2012,42.6623942545634,-68.059464051783,0.0104360290719504,-0.00221513219782396
"pollock",2013,42.7899115873153,-68.6607677888585,0.0104360290719504,-0.00221513219782396
"pollock",2014,42.7433908894774,-67.3120313706215,0.0104360290719504,-0.00221513219782396
"pollock",2015,42.8075539805604,-68.6712830029106,0.0104360290719504,-0.00221513219782396
"pollock",2016,42.4327167203759,-67.1901265345351,0.0104360290719504,-0.00221513219782396
"pollock",2017,42.21183256512,-66.5943498336962,0.0104360290719504,-0.00221513219782396
"pollock",2018,42.8927600194815,-69.2028960547077,0.0104360290719504,-0.00221513219782396
"pollock",2019,42.8671415543524,-67.229750592063,0.0104360290719504,-0.00221513219782396
"red hake",1970,40.5641957437054,-70.3929678920156,0.0275763663882412,0.0383009163703238
"red hake",1971,40.3163080524042,-70.8002951742108,0.0275763663882412,0.0383009163703238
"red hake",1972,40.6641445396153,-70.8042771966455,0.0275763663882412,0.0383009163703238
"red hake",1973,40.890370124422,-70.4973519791473,0.0275763663882412,0.0383009163703238
"red hake",1974,40.9694473207378,-70.0346836859708,0.0275763663882412,0.0383009163703238
"red hake",1975,41.075802141288,-68.8649806121828,0.0275763663882412,0.0383009163703238
"red hake",1976,40.8674659185837,-70.3165456205973,0.0275763663882412,0.0383009163703238
"red hake",1977,41.3654937205812,-70.0530497238038,0.0275763663882412,0.0383009163703238
"red hake",1978,40.7148603622114,-70.6108365051438,0.0275763663882412,0.0383009163703238
"red hake",1979,41.5019718869093,-69.5815865140656,0.0275763663882412,0.0383009163703238
"red hake",1980,41.1841173447122,-69.9674110036461,0.0275763663882412,0.0383009163703238
"red hake",1981,41.3886990069898,-69.4012319943208,0.0275763663882412,0.0383009163703238
"red hake",1982,40.6129251738837,-70.6833760898938,0.0275763663882412,0.0383009163703238
"red hake",1983,41.175855494342,-70.0558213349753,0.0275763663882412,0.0383009163703238
"red hake",1984,41.6905016935807,-69.7548197083438,0.0275763663882412,0.0383009163703238
"red hake",1985,41.6080937380956,-69.3125338540612,0.0275763663882412,0.0383009163703238
"red hake",1986,41.5545070048248,-68.7883442167654,0.0275763663882412,0.0383009163703238
"red hake",1987,41.7899177860369,-69.5674123704756,0.0275763663882412,0.0383009163703238
"red hake",1988,41.7378062311289,-69.8289521405692,0.0275763663882412,0.0383009163703238
"red hake",1989,41.6403177690211,-68.7994400167872,0.0275763663882412,0.0383009163703238
"red hake",1990,41.5699744051372,-69.6429260943348,0.0275763663882412,0.0383009163703238
"red hake",1991,41.3562674402953,-70.026768475722,0.0275763663882412,0.0383009163703238
"red hake",1992,41.7695348257919,-68.9917713212657,0.0275763663882412,0.0383009163703238
"red hake",1993,41.9153685029247,-68.9672141777567,0.0275763663882412,0.0383009163703238
"red hake",1994,41.6128150122233,-69.1832752240649,0.0275763663882412,0.0383009163703238
"red hake",1995,42.1226620776,-69.0615144818518,0.0275763663882412,0.0383009163703238
"red hake",1996,41.9136329892879,-69.0206726853775,0.0275763663882412,0.0383009163703238
"red hake",1997,41.7251878684216,-69.8330405846547,0.0275763663882412,0.0383009163703238
"red hake",1998,42.1770755526361,-68.9786117159909,0.0275763663882412,0.0383009163703238
"red hake",1999,42.2695334343536,-69.5029029007263,0.0275763663882412,0.0383009163703238
"red hake",2000,42.2965907997881,-69.1786387317304,0.0275763663882412,0.0383009163703238
"red hake",2001,42.1279337857927,-69.3397343759232,0.0275763663882412,0.0383009163703238
"red hake",2002,42.1875919584707,-68.9620168479428,0.0275763663882412,0.0383009163703238
"red hake",2003,41.9600625051007,-68.8180783009274,0.0275763663882412,0.0383009163703238
"red hake",2004,42.0391161774665,-68.9002998149661,0.0275763663882412,0.0383009163703238
"red hake",2005,41.4566906403588,-68.8468356672388,0.0275763663882412,0.0383009163703238
"red hake",2006,41.6178615684116,-68.5583897354081,0.0275763663882412,0.0383009163703238
"red hake",2007,41.7784318712329,-68.3141127206771,0.0275763663882412,0.0383009163703238
"red hake",2008,42.1292374512848,-69.3649635128868,0.0275763663882412,0.0383009163703238
"red hake",2009,41.5242989439454,-68.2542778636922,0.0275763663882412,0.0383009163703238
"red hake",2010,41.5500230503212,-68.6840738656754,0.0275763663882412,0.0383009163703238
"red hake",2011,41.4028178064371,-68.162615378474,0.0275763663882412,0.0383009163703238
"red hake",2012,41.5580364798758,-69.1163006591458,0.0275763663882412,0.0383009163703238
"red hake",2013,41.8701097606391,-68.3033982247102,0.0275763663882412,0.0383009163703238
"red hake",2014,42.2466649469653,-68.9537323689728,0.0275763663882412,0.0383009163703238
"red hake",2015,42.227415602182,-68.5373637703914,0.0275763663882412,0.0383009163703238
"red hake",2016,42.2005436309671,-68.8809842147385,0.0275763663882412,0.0383009163703238
"red hake",2017,42.3967021137667,-68.5333416702334,0.0275763663882412,0.0383009163703238
"red hake",2018,42.136704811507,-68.8634488684404,0.0275763663882412,0.0383009163703238
"red hake",2019,42.1811235835662,-68.867987072882,0.0275763663882412,0.0383009163703238
"scup",1970,38.4886494747405,-73.2090898601793,0.0345293405025279,0.0299948957782857
"scup",1971,36.6878807777861,-74.6170810085062,0.0345293405025279,0.0299948957782857
"scup",1972,38.0078105897117,-73.972517548697,0.0345293405025279,0.0299948957782857
"scup",1973,38.4153110415739,-73.2042696446085,0.0345293405025279,0.0299948957782857
"scup",1974,38.9840643085218,-72.979359476342,0.0345293405025279,0.0299948957782857
"scup",1975,38.756893032417,-73.3200548527402,0.0345293405025279,0.0299948957782857
"scup",1976,38.1605625196189,-73.6616541928772,0.0345293405025279,0.0299948957782857
"scup",1977,37.8442889955591,-73.9621994216783,0.0345293405025279,0.0299948957782857
"scup",1978,37.8256617729503,-73.9905983610451,0.0345293405025279,0.0299948957782857
"scup",1979,38.6302828667646,-73.1513019687262,0.0345293405025279,0.0299948957782857
"scup",1980,38.4654928282984,-73.6480043482654,0.0345293405025279,0.0299948957782857
"scup",1981,39.6909466828957,-72.4366044896596,0.0345293405025279,0.0299948957782857
"scup",1982,40.0636684684316,-71.928764056019,0.0345293405025279,0.0299948957782857
"scup",1983,40.4229136798703,-71.9508073137725,0.0345293405025279,0.0299948957782857
"scup",1984,38.2459185690115,-73.8922222263939,0.0345293405025279,0.0299948957782857
"scup",1985,38.5330152600417,-73.6089652436869,0.0345293405025279,0.0299948957782857
"scup",1986,38.8706307810153,-73.126427148536,0.0345293405025279,0.0299948957782857
"scup",1987,37.1908518485251,-74.0828231886333,0.0345293405025279,0.0299948957782857
"scup",1988,38.3826093523198,-73.5351398922064,0.0345293405025279,0.0299948957782857
"scup",1989,37.7890582810707,-74.8355053017391,0.0345293405025279,0.0299948957782857
"scup",1990,38.3817456641301,-73.7763676433688,0.0345293405025279,0.0299948957782857
"scup",1991,38.6521827365109,-73.4021135803299,0.0345293405025279,0.0299948957782857
"scup",1992,40.0377168414414,-72.000352397553,0.0345293405025279,0.0299948957782857
"scup",1993,37.5368595505661,-74.436259556515,0.0345293405025279,0.0299948957782857
"scup",1994,38.9390741493992,-73.0742094256185,0.0345293405025279,0.0299948957782857
"scup",1995,38.1895094888417,-73.8315133384894,0.0345293405025279,0.0299948957782857
"scup",1996,40.3194123569865,-71.9717942967141,0.0345293405025279,0.0299948957782857
"scup",1997,36.9771185838925,-74.4552094300095,0.0345293405025279,0.0299948957782857
"scup",1998,37.9712210855695,-73.8814012855019,0.0345293405025279,0.0299948957782857
"scup",1999,39.0941335596479,-73.3801696716537,0.0345293405025279,0.0299948957782857
"scup",2000,39.6959811240156,-72.0622525231444,0.0345293405025279,0.0299948957782857
"scup",2001,39.9589237341198,-72.0351342996379,0.0345293405025279,0.0299948957782857
"scup",2002,39.1023034981482,-72.9497123217988,0.0345293405025279,0.0299948957782857
"scup",2003,39.1498973080015,-72.7412540517505,0.0345293405025279,0.0299948957782857
"scup",2004,38.6214876534789,-73.2173223348042,0.0345293405025279,0.0299948957782857
"scup",2005,38.7329148889012,-73.2571745929909,0.0345293405025279,0.0299948957782857
"scup",2006,39.7473045962467,-72.7583530626542,0.0345293405025279,0.0299948957782857
"scup",2007,38.9756384563494,-73.55378667058,0.0345293405025279,0.0299948957782857
"scup",2008,38.9303359446884,-73.206604591934,0.0345293405025279,0.0299948957782857
"scup",2009,38.8757626549975,-73.1433565040289,0.0345293405025279,0.0299948957782857
"scup",2010,39.3938001349007,-72.4262696882247,0.0345293405025279,0.0299948957782857
"scup",2011,38.9936397076768,-72.631657251252,0.0345293405025279,0.0299948957782857
"scup",2012,40.0536139294418,-72.2299531975717,0.0345293405025279,0.0299948957782857
"scup",2013,40.0551901813927,-71.6507238088149,0.0345293405025279,0.0299948957782857
"scup",2014,39.7920449991608,-72.3437764454868,0.0345293405025279,0.0299948957782857
"scup",2015,39.7437333664878,-71.9720460335903,0.0345293405025279,0.0299948957782857
"scup",2016,40.3967486428939,-71.4915199386492,0.0345293405025279,0.0299948957782857
"scup",2017,39.328141754163,-72.5880193367951,0.0345293405025279,0.0299948957782857
"scup",2018,40.2941322880096,-72.4111070338263,0.0345293405025279,0.0299948957782857
"scup",2019,40.4161767072922,-71.5817929960999,0.0345293405025279,0.0299948957782857
"sea raven",1970,41.5092576187768,-67.6375263449992,0.0099120330681092,0.0121416127359928
"sea raven",1971,40.9853550965852,-68.1417587665161,0.0099120330681092,0.0121416127359928
"sea raven",1972,41.377974806516,-68.7523331137686,0.0099120330681092,0.0121416127359928
"sea raven",1973,41.5997560701753,-67.5405331375851,0.0099120330681092,0.0121416127359928
"sea raven",1974,41.446170263252,-67.6407449081683,0.0099120330681092,0.0121416127359928
"sea raven",1975,41.4398460436949,-67.8764225122649,0.0099120330681092,0.0121416127359928
"sea raven",1976,41.3673659333248,-67.8743933391686,0.0099120330681092,0.0121416127359928
"sea raven",1977,41.9965302772037,-67.4913942370999,0.0099120330681092,0.0121416127359928
"sea raven",1978,41.8640438630352,-68.0590064916368,0.0099120330681092,0.0121416127359928
"sea raven",1979,41.6954499404522,-68.5795618894463,0.0099120330681092,0.0121416127359928
"sea raven",1980,42.0202670397583,-69.1398752233659,0.0099120330681092,0.0121416127359928
"sea raven",1981,42.2247548772645,-68.655310317358,0.0099120330681092,0.0121416127359928
"sea raven",1982,41.4924495805078,-69.0574446503258,0.0099120330681092,0.0121416127359928
"sea raven",1983,41.7133865108784,-69.5013415618141,0.0099120330681092,0.0121416127359928
"sea raven",1984,42.0456065309024,-69.1195958874557,0.0099120330681092,0.0121416127359928
"sea raven",1985,41.9681786112882,-69.6852740486904,0.0099120330681092,0.0121416127359928
"sea raven",1986,41.7533287104192,-68.7643006982118,0.0099120330681092,0.0121416127359928
"sea raven",1987,41.9511883528133,-67.7837897987415,0.0099120330681092,0.0121416127359928
"sea raven",1988,42.1538468174538,-68.5083113613719,0.0099120330681092,0.0121416127359928
"sea raven",1989,41.9129725207677,-69.0240197690904,0.0099120330681092,0.0121416127359928
"sea raven",1990,42.2677745863756,-68.7718169279314,0.0099120330681092,0.0121416127359928
"sea raven",1991,41.8551531112433,-68.2128153812399,0.0099120330681092,0.0121416127359928
"sea raven",1992,42.0402902199153,-67.6532612900626,0.0099120330681092,0.0121416127359928
"sea raven",1993,42.0627852502607,-67.993865835259,0.0099120330681092,0.0121416127359928
"sea raven",1994,42.0815812352211,-67.9298363826269,0.0099120330681092,0.0121416127359928
"sea raven",1995,42.0234284280315,-67.6816353927402,0.0099120330681092,0.0121416127359928
"sea raven",1996,41.7693234036354,-67.5809176424216,0.0099120330681092,0.0121416127359928
"sea raven",1997,41.9338888426978,-67.9894280421711,0.0099120330681092,0.0121416127359928
"sea raven",1998,41.8623653059214,-68.0872631063468,0.0099120330681092,0.0121416127359928
"sea raven",1999,41.7080858168287,-68.9093548440638,0.0099120330681092,0.0121416127359928
"sea raven",2000,41.7725458590555,-68.8135020998598,0.0099120330681092,0.0121416127359928
"sea raven",2001,41.8677012451221,-68.6659981243676,0.0099120330681092,0.0121416127359928
"sea raven",2002,41.8859015595558,-68.2182402511708,0.0099120330681092,0.0121416127359928
"sea raven",2003,41.6966682510331,-68.4569736080784,0.0099120330681092,0.0121416127359928
"sea raven",2004,41.9649379221266,-68.0774689405773,0.0099120330681092,0.0121416127359928
"sea raven",2005,41.3544003768351,-68.8847022616139,0.0099120330681092,0.0121416127359928
"sea raven",2006,42.018102142383,-67.0484012479231,0.0099120330681092,0.0121416127359928
"sea raven",2007,42.0758865793058,-67.6080081767295,0.0099120330681092,0.0121416127359928
"sea raven",2008,41.8062667333363,-68.0166196610728,0.0099120330681092,0.0121416127359928
"sea raven",2009,41.8924120852585,-68.7490206674044,0.0099120330681092,0.0121416127359928
"sea raven",2010,42.9853278285679,-67.3754108500354,0.0099120330681092,0.0121416127359928
"sea raven",2011,42.1786225482627,-68.2464331832633,0.0099120330681092,0.0121416127359928
"sea raven",2012,41.787729197814,-68.7639691597358,0.0099120330681092,0.0121416127359928
"sea raven",2013,41.9153461997063,-67.6786560733659,0.0099120330681092,0.0121416127359928
"sea raven",2014,42.0452596080077,-67.4749607774233,0.0099120330681092,0.0121416127359928
"sea raven",2015,42.0463246807856,-67.2577240196258,0.0099120330681092,0.0121416127359928
"sea raven",2016,42.0844314443699,-68.032843216017,0.0099120330681092,0.0121416127359928
"sea raven",2017,41.7299235928393,-68.0493593793571,0.0099120330681092,0.0121416127359928
"sea raven",2018,41.9161677860083,-67.3311453377433,0.0099120330681092,0.0121416127359928
"sea raven",2019,42.2458498237217,-67.1488669859163,0.0099120330681092,0.0121416127359928
"silver hake",1970,41.8946883834032,-68.394361536709,0.0323004823013231,0.0266099337546036
"silver hake",1971,40.0839332418484,-71.1079163475635,0.0323004823013231,0.0266099337546036
"silver hake",1972,41.1900495461251,-70.2184908513428,0.0323004823013231,0.0266099337546036
"silver hake",1973,40.5058870618909,-70.6266254345644,0.0323004823013231,0.0266099337546036
"silver hake",1974,41.2233479183235,-69.8182048231303,0.0323004823013231,0.0266099337546036
"silver hake",1975,41.6251799300473,-69.8852139462467,0.0323004823013231,0.0266099337546036
"silver hake",1976,41.5570369012889,-69.7465937631391,0.0323004823013231,0.0266099337546036
"silver hake",1977,41.3816506034971,-69.7478433300805,0.0323004823013231,0.0266099337546036
"silver hake",1978,40.7000358210577,-70.3275900072793,0.0323004823013231,0.0266099337546036
"silver hake",1979,41.7807270266019,-69.4759482169878,0.0323004823013231,0.0266099337546036
"silver hake",1980,41.3469635879666,-69.421296045999,0.0323004823013231,0.0266099337546036
"silver hake",1981,41.2547572747799,-68.9203866955607,0.0323004823013231,0.0266099337546036
"silver hake",1982,41.3428741837772,-69.6202055516628,0.0323004823013231,0.0266099337546036
"silver hake",1983,41.7830996069722,-69.815487874409,0.0323004823013231,0.0266099337546036
"silver hake",1984,41.1717054270317,-69.7512443938294,0.0323004823013231,0.0266099337546036
"silver hake",1985,41.3198238071752,-69.8738907158966,0.0323004823013231,0.0266099337546036
"silver hake",1986,41.8016251107242,-68.6706005187687,0.0323004823013231,0.0266099337546036
"silver hake",1987,41.5736543564326,-69.1943687024689,0.0323004823013231,0.0266099337546036
"silver hake",1988,41.6839871484093,-69.2714155424496,0.0323004823013231,0.0266099337546036
"silver hake",1989,41.8174578680929,-68.9405157524921,0.0323004823013231,0.0266099337546036
