"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"northern shortfin squid",1996,"Fall",39.1200019084923,-72.311772312204,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",1997,"Fall",40.48343894329,-70.7039371791378,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",1998,"Fall",39.6302438615686,-71.9317522449249,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",1999,"Fall",41.9983128467377,-69.9642680883136,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2000,"Fall",37.7765100448941,-72.9703529491429,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2001,"Fall",39.2205268586727,-71.9823536150391,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2002,"Fall",40.0904188254014,-70.7229969437943,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2003,"Fall",39.1110224783947,-71.4202505953375,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2004,"Fall",39.2589694782014,-72.1871653333567,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2005,"Fall",38.3413256233875,-72.9271493623754,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2006,"Fall",40.5050472511394,-70.6712465322739,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2007,"Fall",38.208417453629,-72.9128889014535,-0.041763144243857,-0.0390045258745709
"northern shortfin squid",2008,"Fall",39.8903078405913,-71.4728847992267,-0.041763144243857,-0.0390045258745709
"ocean pout",1970,"Spring",40.8180051874055,-70.7999005745292,0.0159769744287083,0.0143422027675616
"ocean pout",1971,"Spring",40.8254035358805,-71.0810681556293,0.0159769744287083,0.0143422027675616
"ocean pout",1972,"Spring",40.9931565263205,-70.868550209544,0.0159769744287083,0.0143422027675616
"ocean pout",1973,"Spring",40.7737923078078,-71.1256537714212,0.0159769744287083,0.0143422027675616
"ocean pout",1974,"Spring",41.1976306831767,-69.8701757395733,0.0159769744287083,0.0143422027675616
"ocean pout",1975,"Spring",41.0284416061812,-71.0035951876739,0.0159769744287083,0.0143422027675616
"ocean pout",1976,"Spring",41.3361964446657,-70.8003605454535,0.0159769744287083,0.0143422027675616
"ocean pout",1977,"Spring",40.8878585850473,-70.9888820233928,0.0159769744287083,0.0143422027675616
"ocean pout",1978,"Spring",40.8938469946658,-71.2815959289283,0.0159769744287083,0.0143422027675616
"ocean pout",1979,"Spring",41.002815064491,-70.5035236179627,0.0159769744287083,0.0143422027675616
"ocean pout",1980,"Spring",40.9406780301796,-70.8948292445853,0.0159769744287083,0.0143422027675616
"ocean pout",1981,"Spring",40.7775998598582,-71.6562844757242,0.0159769744287083,0.0143422027675616
"ocean pout",1982,"Spring",40.9681935639058,-71.3373871397499,0.0159769744287083,0.0143422027675616
"ocean pout",1983,"Spring",41.1502125212663,-70.4650656263644,0.0159769744287083,0.0143422027675616
"ocean pout",1984,"Spring",41.2260186268469,-70.8136070402378,0.0159769744287083,0.0143422027675616
"ocean pout",1985,"Spring",41.2087522302095,-70.8773315175262,0.0159769744287083,0.0143422027675616
"ocean pout",1986,"Spring",40.9761630270227,-70.6599737416531,0.0159769744287083,0.0143422027675616
"ocean pout",1987,"Spring",40.8771168519271,-71.5459974525257,0.0159769744287083,0.0143422027675616
"ocean pout",1988,"Spring",41.2874049354182,-70.0839754477555,0.0159769744287083,0.0143422027675616
"ocean pout",1989,"Spring",41.0443342655957,-70.0946513680932,0.0159769744287083,0.0143422027675616
"ocean pout",1990,"Spring",41.1580001870916,-70.1305318546279,0.0159769744287083,0.0143422027675616
"ocean pout",1991,"Spring",41.1023098134788,-69.3955189243285,0.0159769744287083,0.0143422027675616
"ocean pout",1992,"Spring",41.2598212536965,-68.9282368931288,0.0159769744287083,0.0143422027675616
"ocean pout",1993,"Spring",40.789350343624,-70.2457040948793,0.0159769744287083,0.0143422027675616
"ocean pout",1994,"Spring",41.5587957238778,-69.4844750776904,0.0159769744287083,0.0143422027675616
"ocean pout",1995,"Spring",41.4411497771496,-70.0940502970047,0.0159769744287083,0.0143422027675616
"ocean pout",1996,"Spring",40.9502505602801,-71.5769863616151,0.0159769744287083,0.0143422027675616
"ocean pout",1997,"Spring",40.8827508671899,-71.3100646708789,0.0159769744287083,0.0143422027675616
"ocean pout",1998,"Spring",40.6790892198847,-71.6783416271535,0.0159769744287083,0.0143422027675616
"ocean pout",1999,"Spring",41.5553112847695,-69.9196163834322,0.0159769744287083,0.0143422027675616
"ocean pout",2000,"Spring",41.0185653567198,-71.3266782055467,0.0159769744287083,0.0143422027675616
"ocean pout",2001,"Spring",41.233463297732,-70.8601885427131,0.0159769744287083,0.0143422027675616
"ocean pout",2002,"Spring",41.6639736406603,-69.74421053147,0.0159769744287083,0.0143422027675616
"ocean pout",2003,"Spring",41.2384185438322,-71.1186750241684,0.0159769744287083,0.0143422027675616
"ocean pout",2004,"Spring",41.624978920423,-70.0559080764762,0.0159769744287083,0.0143422027675616
"ocean pout",2005,"Spring",40.7799891570096,-71.2256330177454,0.0159769744287083,0.0143422027675616
"ocean pout",2006,"Spring",41.3755756785955,-71.085894744841,0.0159769744287083,0.0143422027675616
"ocean pout",2007,"Spring",41.6499568315191,-70.1197379490295,0.0159769744287083,0.0143422027675616
"ocean pout",2008,"Spring",41.1653941619907,-70.1098474501785,0.0159769744287083,0.0143422027675616
"ocean pout",1970,"Fall",40.8621089580735,-71.1755800574603,0.00746020634132757,0.0386359277864214
"ocean pout",1971,"Fall",40.1651952260059,-70.9401399478658,0.00746020634132757,0.0386359277864214
"ocean pout",1972,"Fall",41.8392582377951,-70.2988302728163,0.00746020634132757,0.0386359277864214
"ocean pout",1973,"Fall",40.9448372596528,-70.58886559962,0.00746020634132757,0.0386359277864214
"ocean pout",1974,"Fall",41.8432982563257,-69.3155069110309,0.00746020634132757,0.0386359277864214
"ocean pout",1975,"Fall",42.1267890182929,-69.2028645284384,0.00746020634132757,0.0386359277864214
"ocean pout",1976,"Fall",41.133095790243,-70.2166751622141,0.00746020634132757,0.0386359277864214
"ocean pout",1977,"Fall",42.05142324396,-70.0331592303258,0.00746020634132757,0.0386359277864214
"ocean pout",1978,"Fall",41.8802988807196,-69.4218225528065,0.00746020634132757,0.0386359277864214
"ocean pout",1979,"Fall",41.0301396920947,-70.6312810986508,0.00746020634132757,0.0386359277864214
"ocean pout",1980,"Fall",41.1779611434155,-70.7657652112756,0.00746020634132757,0.0386359277864214
"ocean pout",1981,"Fall",41.7588224136008,-69.581746309419,0.00746020634132757,0.0386359277864214
"ocean pout",1982,"Fall",40.5105552549946,-70.6153892003002,0.00746020634132757,0.0386359277864214
"ocean pout",1983,"Fall",41.3947644361332,-70.5473497848893,0.00746020634132757,0.0386359277864214
"ocean pout",1984,"Fall",42.0410529778763,-69.6880838894121,0.00746020634132757,0.0386359277864214
"ocean pout",1985,"Fall",42.1620290267848,-70.0430476863353,0.00746020634132757,0.0386359277864214
"ocean pout",1986,"Fall",41.6589319781749,-67.5517245852776,0.00746020634132757,0.0386359277864214
"ocean pout",1987,"Fall",41.7555456492773,-68.5725166407,0.00746020634132757,0.0386359277864214
"ocean pout",1988,"Fall",41.3259023297505,-69.0539696407769,0.00746020634132757,0.0386359277864214
"ocean pout",1989,"Fall",41.4612558728804,-67.930227160633,0.00746020634132757,0.0386359277864214
"ocean pout",1990,"Fall",41.5074461922926,-68.7504700151271,0.00746020634132757,0.0386359277864214
"ocean pout",1991,"Fall",41.500617584464,-68.0761524737273,0.00746020634132757,0.0386359277864214
"ocean pout",1992,"Fall",41.7248249524329,-69.4035222303343,0.00746020634132757,0.0386359277864214
"ocean pout",1993,"Fall",42.2276439168042,-69.3057465354297,0.00746020634132757,0.0386359277864214
"ocean pout",1994,"Fall",42.0479221471059,-70.1768554867173,0.00746020634132757,0.0386359277864214
"ocean pout",1995,"Fall",41.7821766022985,-69.5968502905581,0.00746020634132757,0.0386359277864214
"ocean pout",1996,"Fall",42.0071105645671,-68.0446990458249,0.00746020634132757,0.0386359277864214
"ocean pout",1997,"Fall",41.7479645777005,-68.5308835527467,0.00746020634132757,0.0386359277864214
"ocean pout",1998,"Fall",41.4903146914625,-69.3285870744812,0.00746020634132757,0.0386359277864214
"ocean pout",1999,"Fall",42.0669337130181,-69.9249525963989,0.00746020634132757,0.0386359277864214
"ocean pout",2000,"Fall",41.602936386261,-68.7431033373818,0.00746020634132757,0.0386359277864214
"ocean pout",2001,"Fall",41.8808676709197,-67.6087745421326,0.00746020634132757,0.0386359277864214
"ocean pout",2002,"Fall",41.4126185374308,-68.2912382215074,0.00746020634132757,0.0386359277864214
"ocean pout",2003,"Fall",41.5684900142745,-69.4292971826753,0.00746020634132757,0.0386359277864214
"ocean pout",2004,"Fall",42.0592771646257,-68.8478584711442,0.00746020634132757,0.0386359277864214
"ocean pout",2005,"Fall",40.8198152488924,-68.6792789045916,0.00746020634132757,0.0386359277864214
"ocean pout",2006,"Fall",42.193161129613,-67.5702447288815,0.00746020634132757,0.0386359277864214
"ocean pout",2007,"Fall",41.0773674027193,-67.1498933726942,0.00746020634132757,0.0386359277864214
"ocean pout",2008,"Fall",40.9407983330028,-67.2692846996884,0.00746020634132757,0.0386359277864214
"pollock",1970,"Spring",42.6047331573719,-67.5664112801935,0.0107613231358102,-0.0148715657795454
"pollock",1971,"Spring",42.6693454216759,-67.9290178877401,0.0107613231358102,-0.0148715657795454
"pollock",1972,"Spring",41.8944033551733,-69.1398491099558,0.0107613231358102,-0.0148715657795454
"pollock",1973,"Spring",41.9958592017245,-66.1265251823102,0.0107613231358102,-0.0148715657795454
"pollock",1974,"Spring",41.9762409811118,-68.0283047616369,0.0107613231358102,-0.0148715657795454
"pollock",1975,"Spring",42.0388282465727,-66.6151397239532,0.0107613231358102,-0.0148715657795454
"pollock",1976,"Spring",41.5024360023022,-68.157028154282,0.0107613231358102,-0.0148715657795454
"pollock",1977,"Spring",42.5032875104895,-67.5487624308575,0.0107613231358102,-0.0148715657795454
"pollock",1978,"Spring",42.1367616718025,-66.4283919811593,0.0107613231358102,-0.0148715657795454
"pollock",1979,"Spring",41.7589146001461,-67.7078394388998,0.0107613231358102,-0.0148715657795454
"pollock",1980,"Spring",42.1215859645907,-66.5286744802929,0.0107613231358102,-0.0148715657795454
"pollock",1981,"Spring",42.3446917515042,-67.751939922992,0.0107613231358102,-0.0148715657795454
"pollock",1982,"Spring",42.5936565340296,-68.124255797138,0.0107613231358102,-0.0148715657795454
"pollock",1983,"Spring",42.1280525348967,-66.8186312404897,0.0107613231358102,-0.0148715657795454
"pollock",1984,"Spring",41.8143522949645,-66.510225414062,0.0107613231358102,-0.0148715657795454
"pollock",1985,"Spring",42.57807079806,-68.5705820150013,0.0107613231358102,-0.0148715657795454
"pollock",1986,"Spring",41.4863443625366,-68.675574876843,0.0107613231358102,-0.0148715657795454
"pollock",1987,"Spring",42.3936373908052,-68.848628086657,0.0107613231358102,-0.0148715657795454
"pollock",1988,"Spring",41.5537014246498,-69.1565306385729,0.0107613231358102,-0.0148715657795454
"pollock",1989,"Spring",42.0884438233683,-66.1992028116111,0.0107613231358102,-0.0148715657795454
"pollock",1990,"Spring",41.8010033614037,-67.9451208014504,0.0107613231358102,-0.0148715657795454
"pollock",1991,"Spring",42.1668034404027,-66.2603297700322,0.0107613231358102,-0.0148715657795454
"pollock",1992,"Spring",42.2567713124601,-66.8502486847052,0.0107613231358102,-0.0148715657795454
"pollock",1993,"Spring",42.5389514308564,-67.0248886994514,0.0107613231358102,-0.0148715657795454
"pollock",1994,"Spring",42.4414567137988,-66.6318254800328,0.0107613231358102,-0.0148715657795454
"pollock",1995,"Spring",42.2140947081305,-66.2420473309539,0.0107613231358102,-0.0148715657795454
"pollock",1996,"Spring",42.6992008705053,-67.2071251041128,0.0107613231358102,-0.0148715657795454
"pollock",1997,"Spring",42.3336182753071,-67.6628837759619,0.0107613231358102,-0.0148715657795454
"pollock",1998,"Spring",42.5687152898028,-67.9158404104223,0.0107613231358102,-0.0148715657795454
"pollock",1999,"Spring",42.4746718757663,-68.845427160131,0.0107613231358102,-0.0148715657795454
"pollock",2000,"Spring",42.6360761537286,-67.3445201841861,0.0107613231358102,-0.0148715657795454
"pollock",2001,"Spring",42.2380074236537,-69.2550346634348,0.0107613231358102,-0.0148715657795454
"pollock",2002,"Spring",42.394302223811,-68.5975738847181,0.0107613231358102,-0.0148715657795454
"pollock",2003,"Spring",42.0678987477872,-67.5484887697096,0.0107613231358102,-0.0148715657795454
"pollock",2004,"Spring",42.5996804947858,-67.8958314693947,0.0107613231358102,-0.0148715657795454
"pollock",2005,"Spring",42.7697831105678,-68.739806469471,0.0107613231358102,-0.0148715657795454
"pollock",2006,"Spring",42.3006275864348,-69.3052053099175,0.0107613231358102,-0.0148715657795454
"pollock",2007,"Spring",42.3891216637553,-67.9892139371599,0.0107613231358102,-0.0148715657795454
"pollock",2008,"Spring",42.4932456195782,-68.3859398431751,0.0107613231358102,-0.0148715657795454
"pollock",1970,"Fall",43.0367457655943,-68.4359604188802,0.00543193657853745,0.0108510386839817
"pollock",1971,"Fall",42.1962817018141,-68.4527826331009,0.00543193657853745,0.0108510386839817
"pollock",1972,"Fall",42.6203648280874,-69.7516299582174,0.00543193657853745,0.0108510386839817
"pollock",1973,"Fall",42.9500772358661,-68.2091630748775,0.00543193657853745,0.0108510386839817
"pollock",1974,"Fall",42.6916699992448,-69.7669038210346,0.00543193657853745,0.0108510386839817
"pollock",1975,"Fall",42.3771572849205,-69.2515645750036,0.00543193657853745,0.0108510386839817
"pollock",1976,"Fall",42.0993280766132,-68.7740070650611,0.00543193657853745,0.0108510386839817
"pollock",1977,"Fall",42.529413747711,-69.7215814650108,0.00543193657853745,0.0108510386839817
"pollock",1978,"Fall",42.42921653964,-69.4761200754404,0.00543193657853745,0.0108510386839817
"pollock",1979,"Fall",42.3003505460593,-68.1723518046977,0.00543193657853745,0.0108510386839817
"pollock",1980,"Fall",42.607363517943,-67.7978678769894,0.00543193657853745,0.0108510386839817
"pollock",1981,"Fall",41.9533061472845,-65.9097420448844,0.00543193657853745,0.0108510386839817
"pollock",1982,"Fall",42.8636897811718,-68.7266186748641,0.00543193657853745,0.0108510386839817
"pollock",1983,"Fall",42.6831896322142,-69.296104679693,0.00543193657853745,0.0108510386839817
"pollock",1984,"Fall",43.3824413367584,-66.9714101370686,0.00543193657853745,0.0108510386839817
"pollock",1985,"Fall",42.4692158298281,-68.0365372682622,0.00543193657853745,0.0108510386839817
"pollock",1986,"Fall",43.3647769708516,-67.1656446666103,0.00543193657853745,0.0108510386839817
"pollock",1987,"Fall",42.6624028698841,-67.8067282034619,0.00543193657853745,0.0108510386839817
"pollock",1988,"Fall",42.4922882522202,-67.0084530748449,0.00543193657853745,0.0108510386839817
"pollock",1989,"Fall",42.4404403287586,-69.9739053414634,0.00543193657853745,0.0108510386839817
"pollock",1990,"Fall",42.1324660814003,-69.201259150592,0.00543193657853745,0.0108510386839817
"pollock",1991,"Fall",42.5964478165801,-68.0773992853008,0.00543193657853745,0.0108510386839817
"pollock",1992,"Fall",43.2623135697352,-67.9926647732982,0.00543193657853745,0.0108510386839817
"pollock",1993,"Fall",42.3467560211837,-69.1342949807952,0.00543193657853745,0.0108510386839817
"pollock",1994,"Fall",42.2307449493114,-66.7614243340796,0.00543193657853745,0.0108510386839817
"pollock",1995,"Fall",42.3733538791291,-66.4292444846916,0.00543193657853745,0.0108510386839817
"pollock",1996,"Fall",42.5725955620745,-68.215354763337,0.00543193657853745,0.0108510386839817
"pollock",1997,"Fall",42.6219345340433,-68.9005528406626,0.00543193657853745,0.0108510386839817
"pollock",1998,"Fall",42.3092919422025,-67.904293615832,0.00543193657853745,0.0108510386839817
"pollock",1999,"Fall",42.9062744358215,-68.2207509337609,0.00543193657853745,0.0108510386839817
"pollock",2000,"Fall",43.1261564543817,-68.9244283007397,0.00543193657853745,0.0108510386839817
"pollock",2001,"Fall",42.8163659880266,-68.773649665315,0.00543193657853745,0.0108510386839817
"pollock",2002,"Fall",42.0858891774699,-66.906909988023,0.00543193657853745,0.0108510386839817
"pollock",2003,"Fall",43.2922849361361,-67.1501653818517,0.00543193657853745,0.0108510386839817
"pollock",2004,"Fall",42.1959778114182,-66.7696257122832,0.00543193657853745,0.0108510386839817
"pollock",2005,"Fall",42.4797220849598,-69.1545337729085,0.00543193657853745,0.0108510386839817
"pollock",2006,"Fall",42.7671356859529,-69.8781576453736,0.00543193657853745,0.0108510386839817
"pollock",2007,"Fall",43.3702082158591,-67.4239821446211,0.00543193657853745,0.0108510386839817
"pollock",2008,"Fall",42.8682288807047,-68.9484255098018,0.00543193657853745,0.0108510386839817
"red hake",1970,"Spring",40.350550062081,-70.1240890268675,0.0313478744877645,0.0549952012449128
"red hake",1971,"Spring",40.0561310519464,-71.0884255719186,0.0313478744877645,0.0549952012449128
"red hake",1972,"Spring",40.3754003440654,-71.2381566443634,0.0313478744877645,0.0549952012449128
"red hake",1973,"Spring",40.8086551072055,-70.8049874338462,0.0313478744877645,0.0549952012449128
"red hake",1974,"Spring",40.8043083665858,-70.630440034112,0.0313478744877645,0.0549952012449128
"red hake",1975,"Spring",41.071908276487,-70.0642169986064,0.0313478744877645,0.0549952012449128
"red hake",1976,"Spring",40.8275224248732,-71.0286571393621,0.0313478744877645,0.0549952012449128
"red hake",1977,"Spring",40.5638535987158,-71.0436046573758,0.0313478744877645,0.0549952012449128
"red hake",1978,"Spring",39.9122579072943,-71.756009550244,0.0313478744877645,0.0549952012449128
"red hake",1979,"Spring",41.8703451362857,-69.7024825942531,0.0313478744877645,0.0549952012449128
"red hake",1980,"Spring",40.9611151246422,-70.386912030074,0.0313478744877645,0.0549952012449128
"red hake",1981,"Spring",41.3551764506388,-69.3941889494908,0.0313478744877645,0.0549952012449128
"red hake",1982,"Spring",40.3174823527528,-71.6114640053916,0.0313478744877645,0.0549952012449128
"red hake",1983,"Spring",41.4631213318701,-69.5647466063892,0.0313478744877645,0.0549952012449128
"red hake",1984,"Spring",41.4359486630379,-69.7430477249598,0.0313478744877645,0.0549952012449128
"red hake",1985,"Spring",41.5101334350833,-69.5232536741385,0.0313478744877645,0.0549952012449128
"red hake",1986,"Spring",41.3332838647453,-69.0666318583207,0.0313478744877645,0.0549952012449128
"red hake",1987,"Spring",41.6170343489001,-69.5197989681952,0.0313478744877645,0.0549952012449128
"red hake",1988,"Spring",41.6571215122791,-70.0199410794925,0.0313478744877645,0.0549952012449128
"red hake",1989,"Spring",41.8571852002056,-68.6923642015389,0.0313478744877645,0.0549952012449128
"red hake",1990,"Spring",41.2715074391083,-69.4683492401788,0.0313478744877645,0.0549952012449128
"red hake",1991,"Spring",41.4565317643758,-69.3168057330778,0.0313478744877645,0.0549952012449128
"red hake",1992,"Spring",41.8681519775418,-69.2850229297784,0.0313478744877645,0.0549952012449128
"red hake",1993,"Spring",42.2614197451686,-69.4105754755736,0.0313478744877645,0.0549952012449128
"red hake",1994,"Spring",41.5728839575608,-69.2585599483,0.0313478744877645,0.0549952012449128
"red hake",1995,"Spring",41.8709038135039,-68.7467786394095,0.0313478744877645,0.0549952012449128
"red hake",1996,"Spring",41.7445203382384,-68.4991193637305,0.0313478744877645,0.0549952012449128
"red hake",1997,"Spring",41.6316673124264,-68.947817305944,0.0313478744877645,0.0549952012449128
"red hake",1998,"Spring",42.4129662528316,-69.479090756952,0.0313478744877645,0.0549952012449128
"red hake",1999,"Spring",42.0367896230594,-69.3740769054986,0.0313478744877645,0.0549952012449128
"red hake",2000,"Spring",42.3908679642262,-68.843363747218,0.0313478744877645,0.0549952012449128
"red hake",2001,"Spring",42.190930861165,-69.7193970778976,0.0313478744877645,0.0549952012449128
"red hake",2002,"Spring",42.2229310871838,-68.9435066949949,0.0313478744877645,0.0549952012449128
"red hake",2003,"Spring",41.7890419472825,-68.1899411048488,0.0313478744877645,0.0549952012449128
"red hake",2004,"Spring",42.4725179943555,-68.9317118613279,0.0313478744877645,0.0549952012449128
"red hake",2005,"Spring",41.4777100849193,-68.1549184151879,0.0313478744877645,0.0549952012449128
"red hake",2006,"Spring",41.6093475267178,-68.6544427414326,0.0313478744877645,0.0549952012449128
"red hake",2007,"Spring",41.5836057870958,-68.3431767704289,0.0313478744877645,0.0549952012449128
"red hake",2008,"Spring",42.3422533565761,-69.4065071147676,0.0313478744877645,0.0549952012449128
"red hake",1970,"Fall",40.7257050542724,-70.5962317249459,0.022264453747046,0.0195553958120918
"red hake",1971,"Fall",40.7891564825742,-70.2766439444662,0.022264453747046,0.0195553958120918
"red hake",1972,"Fall",40.8781517098658,-70.482700817737,0.022264453747046,0.0195553958120918
"red hake",1973,"Fall",41.0636900381241,-69.8448482867249,0.022264453747046,0.0195553958120918
"red hake",1974,"Fall",41.5251107340035,-68.0300687991626,0.022264453747046,0.0195553958120918
"red hake",1975,"Fall",41.0779834078638,-68.1931919447316,0.022264453747046,0.0195553958120918
"red hake",1976,"Fall",40.9466603080869,-68.9046701998974,0.022264453747046,0.0195553958120918
"red hake",1977,"Fall",41.6335443306765,-69.7218302064233,0.022264453747046,0.0195553958120918
"red hake",1978,"Fall",41.7828872043604,-69.0869493757384,0.022264453747046,0.0195553958120918
"red hake",1979,"Fall",41.3096125948701,-69.5184562937398,0.022264453747046,0.0195553958120918
"red hake",1980,"Fall",41.3305686941195,-69.6919137849208,0.022264453747046,0.0195553958120918
"red hake",1981,"Fall",41.4800163114084,-69.4204176394117,0.022264453747046,0.0195553958120918
"red hake",1982,"Fall",40.8840211960058,-69.8317698768591,0.022264453747046,0.0195553958120918
"red hake",1983,"Fall",41.0287943859054,-70.3072191152784,0.022264453747046,0.0195553958120918
"red hake",1984,"Fall",41.8805172775575,-69.7636071122597,0.022264453747046,0.0195553958120918
"red hake",1985,"Fall",41.6504899352429,-69.2213365143225,0.022264453747046,0.0195553958120918
"red hake",1986,"Fall",41.7998733985213,-68.4796855701428,0.022264453747046,0.0195553958120918
"red hake",1987,"Fall",42.0017526496807,-69.6257532893435,0.022264453747046,0.0195553958120918
"red hake",1988,"Fall",41.8067843681938,-69.6656738718387,0.022264453747046,0.0195553958120918
"red hake",1989,"Fall",41.5800587347374,-68.8291922261752,0.022264453747046,0.0195553958120918
"red hake",1990,"Fall",41.6348545649744,-69.6808752662394,0.022264453747046,0.0195553958120918
"red hake",1991,"Fall",41.3243771352862,-70.2525808832324,0.022264453747046,0.0195553958120918
"red hake",1992,"Fall",41.716474888207,-68.833990329133,0.022264453747046,0.0195553958120918
"red hake",1993,"Fall",41.5784850374237,-68.5355986473255,0.022264453747046,0.0195553958120918
"red hake",1994,"Fall",41.623933434407,-69.1623129090161,0.022264453747046,0.0195553958120918
"red hake",1995,"Fall",42.263477973471,-69.237555613115,0.022264453747046,0.0195553958120918
"red hake",1996,"Fall",42.0315851774004,-69.3844441425946,0.022264453747046,0.0195553958120918
"red hake",1997,"Fall",41.7980065898895,-70.5223096622699,0.022264453747046,0.0195553958120918
"red hake",1998,"Fall",42.0726472754017,-68.7570507812181,0.022264453747046,0.0195553958120918
"red hake",1999,"Fall",42.3849674049099,-69.5667967420163,0.022264453747046,0.0195553958120918
"red hake",2000,"Fall",42.2517820536186,-69.3379906995957,0.022264453747046,0.0195553958120918
"red hake",2001,"Fall",42.0824845950924,-69.0658270168665,0.022264453747046,0.0195553958120918
"red hake",2002,"Fall",42.1580960556952,-68.9774663989533,0.022264453747046,0.0195553958120918
"red hake",2003,"Fall",41.9828707386319,-68.9018501002976,0.022264453747046,0.0195553958120918
"red hake",2004,"Fall",41.711459816025,-68.8765519753979,0.022264453747046,0.0195553958120918
"red hake",2005,"Fall",41.4404920732299,-69.3800594649796,0.022264453747046,0.0195553958120918
"red hake",2006,"Fall",41.621136316907,-68.5214449507496,0.022264453747046,0.0195553958120918
"red hake",2007,"Fall",41.9623167728174,-68.2866808706141,0.022264453747046,0.0195553958120918
"red hake",2008,"Fall",41.7121018413598,-69.2836112979646,0.022264453747046,0.0195553958120918
"scup",1970,"Spring",38.4553418507484,-73.2449481844281,0.0460166587377367,0.0401303369996586
"scup",1971,"Spring",36.620368575183,-74.6656608482994,0.0460166587377367,0.0401303369996586
"scup",1972,"Spring",37.3770966321319,-74.5867396841402,0.0460166587377367,0.0401303369996586
"scup",1973,"Spring",36.7233537851641,-74.6597995683928,0.0460166587377367,0.0401303369996586
"scup",1974,"Spring",38.5646043095461,-73.548290750261,0.0460166587377367,0.0401303369996586
"scup",1975,"Spring",37.8882013817878,-74.1046882204082,0.0460166587377367,0.0401303369996586
"scup",1976,"Spring",38.964863842167,-73.2591977586148,0.0460166587377367,0.0401303369996586
"scup",1977,"Spring",36.8925181347072,-74.7227462008884,0.0460166587377367,0.0401303369996586
"scup",1978,"Spring",36.9638162374599,-74.7517122770767,0.0460166587377367,0.0401303369996586
"scup",1979,"Spring",37.9320838879331,-73.9292498583576,0.0460166587377367,0.0401303369996586
"scup",1980,"Spring",37.6317622801797,-74.3602834298589,0.0460166587377367,0.0401303369996586
"scup",1981,"Spring",38.4491211841326,-73.2804571009745,0.0460166587377367,0.0401303369996586
"scup",1982,"Spring",39.4240282667932,-72.3115255857172,0.0460166587377367,0.0401303369996586
"scup",1983,"Spring",37.3642835943819,-74.2947777841286,0.0460166587377367,0.0401303369996586
"scup",1984,"Spring",37.7363237950483,-74.2267934057257,0.0460166587377367,0.0401303369996586
"scup",1985,"Spring",37.6696445787184,-74.4762480465305,0.0460166587377367,0.0401303369996586
"scup",1986,"Spring",39.2363225970978,-72.6698959135002,0.0460166587377367,0.0401303369996586
"scup",1987,"Spring",37.128354318875,-74.1376192843892,0.0460166587377367,0.0401303369996586
"scup",1988,"Spring",38.3188633625483,-73.6079010763039,0.0460166587377367,0.0401303369996586
"scup",1989,"Spring",38.3854928756957,-73.4509712103734,0.0460166587377367,0.0401303369996586
"scup",1990,"Spring",37.530301638481,-74.4356289195848,0.0460166587377367,0.0401303369996586
"scup",1991,"Spring",38.6022042079956,-73.3531264956454,0.0460166587377367,0.0401303369996586
"scup",1992,"Spring",38.5518303274095,-73.467945497916,0.0460166587377367,0.0401303369996586
"scup",1993,"Spring",37.4960672961879,-74.4716864668938,0.0460166587377367,0.0401303369996586
"scup",1994,"Spring",38.5999255901168,-73.2836819977423,0.0460166587377367,0.0401303369996586
"scup",1995,"Spring",38.9438366570554,-73.1721989876513,0.0460166587377367,0.0401303369996586
"scup",1996,"Spring",36.9827660644073,-74.6577064847212,0.0460166587377367,0.0401303369996586
"scup",1997,"Spring",39.4599860005073,-72.8133561110773,0.0460166587377367,0.0401303369996586
"scup",1998,"Spring",38.1280779002586,-73.7758081481945,0.0460166587377367,0.0401303369996586
"scup",1999,"Spring",38.0621433459698,-73.9308585094437,0.0460166587377367,0.0401303369996586
"scup",2000,"Spring",38.8226624752503,-73.0345671171014,0.0460166587377367,0.0401303369996586
"scup",2001,"Spring",38.7373041343312,-73.1903710489619,0.0460166587377367,0.0401303369996586
"scup",2002,"Spring",39.2369591503233,-72.8104644459607,0.0460166587377367,0.0401303369996586
"scup",2003,"Spring",38.5504257224062,-73.3284483400964,0.0460166587377367,0.0401303369996586
"scup",2004,"Spring",38.4501913453233,-73.3597518515265,0.0460166587377367,0.0401303369996586
"scup",2005,"Spring",38.547145546385,-73.4350503224159,0.0460166587377367,0.0401303369996586
"scup",2006,"Spring",39.650191810169,-72.8841942909062,0.0460166587377367,0.0401303369996586
"scup",2007,"Spring",39.3609259623428,-72.5462709977309,0.0460166587377367,0.0401303369996586
"scup",2008,"Spring",39.6020711029986,-72.6746978063711,0.0460166587377367,0.0401303369996586
"scup",1970,"Fall",40.4826155586546,-71.062425709203,0.00253847922295885,0.00335610338800617
"scup",1971,"Fall",40.0308471315707,-72.2115785417076,0.00253847922295885,0.00335610338800617
